2023-06-27 11:05:56	090556.00
2023-06-27 11:05:57	090557.00
2023-06-27 11:06:05	090605.00
2023-06-27 11:06:06	090606.00
2023-06-27 11:06:08	090608.00
2023-06-27 11:06:11	090611.00
2023-06-27 11:06:13	090613.00
2023-06-27 11:06:18	090618.00
2023-06-27 11:06:18	090619.00
2023-06-27 11:06:19	090620.00
2023-06-27 11:06:26	090627.00
2023-06-27 11:06:27	090628.00
2023-06-27 11:06:29	090630.00
2023-06-27 11:06:31	090632.00
2023-06-27 11:06:33	090634.00
2023-06-27 11:06:34	090635.00
2023-06-27 11:06:36	090636.00
2023-06-27 11:06:36	090637.00
2023-06-27 11:06:37	090638.00
2023-06-27 11:06:43	090644.00
2023-06-27 11:06:46	090647.00
2023-06-27 11:06:52	090653.00
2023-06-27 11:06:54	090655.00
2023-06-27 11:07:00	090701.00
2023-06-27 11:07:02	090703.00
2023-06-27 11:07:03	090704.00
2023-06-27 11:07:08	090709.00
2023-06-27 11:07:13	090714.00
2023-06-27 11:07:14	090715.00
2023-06-27 11:07:18	090719.00
2023-06-27 11:07:23	090724.00
2023-06-27 11:07:33	090734.00
2023-06-27 11:07:35	090736.00
2023-06-27 11:07:36	090737.00
2023-06-27 11:07:38	090739.00
2023-06-27 11:07:39	090740.00
2023-06-27 11:07:47	090748.00
2023-06-27 11:07:52	090753.00
2023-06-27 11:08:00	090801.00
2023-06-27 11:08:01	090802.00
2023-06-27 11:08:02	090803.00
2023-06-27 11:08:10	090811.00
2023-06-27 11:08:17	090818.00
2023-06-27 11:08:29	090830.00
2023-06-27 11:08:34	090835.00
2023-06-27 11:08:35	090836.00
2023-06-27 11:08:37	090838.00
2023-06-27 11:08:47	090848.00
2023-06-27 11:08:49	090850.00
2023-06-27 11:08:54	090854.00
2023-06-27 11:08:54	090855.00
2023-06-27 11:09:07	090908.00
2023-06-27 11:09:12	090913.00
2023-06-27 11:09:21	090922.00
2023-06-27 11:09:29	090930.00
2023-06-27 11:09:35	090936.00
2023-06-27 11:09:42	090943.00
2023-06-27 11:09:52	090953.00
2023-06-27 11:09:56	090957.00
2023-06-27 11:09:57	090958.00
2023-06-27 11:10:01	091002.00
2023-06-27 11:10:12	091012.00
2023-06-27 11:10:15	091016.00
2023-06-27 11:10:18	091019.00
2023-06-27 11:10:31	091032.00
2023-06-27 11:10:35	091036.00
2023-06-27 11:10:53	091054.00
2023-06-27 11:11:00	091101.00
2023-06-27 11:11:01	091102.00
2023-06-27 11:11:03	091104.00
2023-06-27 11:11:06	091107.00
2023-06-27 11:11:13	091114.00
2023-06-27 11:11:15	091116.00
2023-06-27 11:11:18	091119.00
2023-06-27 11:11:33	091134.00
2023-06-27 11:11:35	091136.00
2023-06-27 11:11:41	091142.00
2023-06-27 11:11:44	091145.00
2023-06-27 11:11:46	091147.00
2023-06-27 11:11:51	091152.00
2023-06-27 11:11:53	091154.00
2023-06-27 11:11:59	091200.00
2023-06-27 11:12:03	091204.00
2023-06-27 11:12:05	091206.00
2023-06-27 11:12:08	091209.00
2023-06-27 11:12:14	091215.00
2023-06-27 11:12:17	091218.00
2023-06-27 11:12:33	091234.00
2023-06-27 11:12:48	091249.00
2023-06-27 11:12:50	091251.00
2023-06-27 11:12:51	091252.00
2023-06-27 11:12:53	091254.00
2023-06-27 11:12:59	091300.00
2023-06-27 11:13:10	091311.00
2023-06-27 11:13:14	091315.00
2023-06-27 11:13:25	091326.00
2023-06-27 11:13:27	091328.00
