2023-06-27 11:05:57	205574.987	2268	18
2023-06-27 11:09:15	205773.987	2268	18
2023-06-27 11:11:32	205910.987	2268	18
2023-06-27 11:11:47	205925.987	2268	18
2023-06-27 11:12:03	205941.987	2268	18
2023-06-27 11:14:04	206062.987	2268	18
2023-06-27 11:14:57	206115.987	2268	18
2023-06-27 11:17:43	206281.987	2268	18
2023-06-27 11:22:22	206560.987	2268	18
2023-06-27 11:25:14	206732.987	2268	18
2023-06-27 11:25:23	206741.987	2268	18
2023-06-27 11:26:48	206826.987	2268	18
2023-06-27 11:30:01	207019.987	2268	18
2023-06-27 11:30:42	207060.987	2268	18
2023-06-27 11:34:41	207299.987	2268	18
2023-06-27 11:35:38	207356.986	2268	18
2023-06-27 11:36:08	207386.986	2268	18
2023-06-27 11:37:11	207449.986	2268	18
2023-06-27 11:37:42	207480.986	2268	18
2023-06-27 11:42:14	207752.986	2268	18
2023-06-27 11:43:28	207826.986	2268	18
2023-06-27 11:46:46	208024.986	2268	18
2023-06-27 11:47:06	208044.986	2268	18
2023-06-27 11:51:22	208300.986	2268	18
2023-06-27 11:52:56	208394.986	2268	18
2023-06-27 11:57:07	208645.986	2268	18
2023-06-27 11:57:55	208693.986	2268	18
2023-06-27 11:58:10	208708.986	2268	18
2023-06-27 11:59:09	208767.986	2268	18
2023-06-27 11:59:33	208791.986	2268	18
2023-06-27 12:02:12	208950.986	2268	18
2023-06-27 12:02:34	208972.986	2268	18
2023-06-27 12:06:52	209230.986	2268	18
2023-06-27 12:07:43	209281.986	2268	18
2023-06-27 12:08:20	209318.986	2268	18
2023-06-27 12:08:43	209341.986	2268	18
2023-06-27 12:08:49	209347.986	2268	18
2023-06-27 12:09:29	209387.986	2268	18
2023-06-27 12:10:59	209477.986	2268	18
2023-06-27 12:12:43	209581.986	2268	18
2023-06-27 12:13:01	209599.986	2268	18
2023-06-27 12:13:31	209629.986	2268	18
2023-06-27 12:14:02	209660.986	2268	18
2023-06-27 12:15:57	209775.986	2268	18
2023-06-27 12:16:09	209787.986	2268	18
2023-06-27 12:17:35	209873.986	2268	18
2023-06-27 12:17:44	209882.986	2268	18
2023-06-27 12:21:28	210106.986	2268	18
2023-06-27 12:22:00	210138.986	2268	18
2023-06-27 12:22:10	210148.986	2268	18
2023-06-27 12:22:57	210195.986	2268	18
2023-06-27 12:23:15	210213.986	2268	18
2023-06-27 12:23:47	210245.986	2268	18
2023-06-27 12:26:23	210401.986	2268	18
2023-06-27 12:26:29	210407.986	2268	18
2023-06-27 12:26:48	210426.986	2268	18
2023-06-27 12:28:09	210507.986	2268	18
2023-06-27 12:28:57	210555.986	2268	18
2023-06-27 12:29:17	210575.986	2268	18
2023-06-27 12:29:55	210613.986	2268	18
2023-06-27 12:31:29	210707.986	2268	18
2023-06-27 12:31:52	210730.986	2268	18
2023-06-27 12:37:01	211039.98500000002	2268	18
2023-06-27 12:37:16	211054.98500000002	2268	18
2023-06-27 12:37:19	211057.98500000002	2268	18
2023-06-27 12:39:53	211211.98500000002	2268	18
2023-06-27 12:40:34	211252.98500000002	2268	18
2023-06-27 12:41:06	211284.98500000002	2268	18
2023-06-27 12:42:34	211372.98500000002	2268	18
2023-06-27 12:43:26	211424.98500000002	2268	18
2023-06-27 12:45:24	211542.98500000002	2268	18
2023-06-27 12:46:45	211623.98500000002	2268	18
2023-06-27 13:12:49	213187.98500000002	2268	18
2023-06-27 13:21:13	213691.98500000002	2268	18
