2023-06-27 11:05:52	205570.006	2268	18
2023-06-27 11:05:52	205571.006	2268	18
2023-06-27 11:05:59	205578.006	2268	18
2023-06-27 11:06:12	205591.006	2268	18
2023-06-27 11:06:28	205607.006	2268	18
2023-06-27 11:06:29	205608.006	2268	18
2023-06-27 11:06:46	205625.006	2268	18
2023-06-27 11:06:54	205633.006	2268	18
2023-06-27 11:06:59	205638.006	2268	18
2023-06-27 11:07:02	205641.006	2268	18
2023-06-27 11:07:05	205644.006	2268	18
2023-06-27 11:07:11	205650.006	2268	18
2023-06-27 11:07:13	205652.006	2268	18
2023-06-27 11:07:15	205654.006	2268	18
2023-06-27 11:07:16	205655.006	2268	18
2023-06-27 11:07:17	205656.006	2268	18
2023-06-27 11:07:23	205662.006	2268	18
2023-06-27 11:07:24	205663.006	2268	18
2023-06-27 11:07:27	205666.006	2268	18
2023-06-27 11:07:32	205671.006	2268	18
2023-06-27 11:07:33	205672.006	2268	18
2023-06-27 11:07:35	205674.006	2268	18
2023-06-27 11:07:43	205682.006	2268	18
2023-06-27 11:07:46	205685.006	2268	18
2023-06-27 11:07:47	205686.006	2268	18
2023-06-27 11:08:03	205702.006	2268	18
2023-06-27 11:08:06	205705.006	2268	18
2023-06-27 11:08:08	205707.006	2268	18
2023-06-27 11:08:17	205716.006	2268	18
2023-06-27 11:08:20	205719.006	2268	18
2023-06-27 11:08:23	205722.006	2268	18
2023-06-27 11:08:25	205724.006	2268	18
2023-06-27 11:08:28	205727.006	2268	18
2023-06-27 11:08:32	205731.006	2268	18
2023-06-27 11:08:42	205741.006	2268	18
2023-06-27 11:08:44	205743.006	2268	18
2023-06-27 11:08:56	205755.006	2268	18
2023-06-27 11:09:01	205760.006	2268	18
2023-06-27 11:09:04	205763.006	2268	18
2023-06-27 11:09:14	205773.006	2268	18
2023-06-27 11:09:34	205793.006	2268	18
2023-06-27 11:09:40	205799.006	2268	18
2023-06-27 11:09:48	205807.006	2268	18
2023-06-27 11:09:53	205812.006	2268	18
2023-06-27 11:09:59	205818.006	2268	18
2023-06-27 11:10:01	205820.006	2268	18
2023-06-27 11:10:04	205823.006	2268	18
2023-06-27 11:10:10	205829.006	2268	18
2023-06-27 11:10:37	205856.006	2268	18
2023-06-27 11:10:40	205859.006	2268	18
2023-06-27 11:10:41	205860.006	2268	18
2023-06-27 11:10:56	205875.006	2268	18
2023-06-27 11:11:04	205883.006	2268	18
2023-06-27 11:11:16	205895.006	2268	18
2023-06-27 11:11:34	205913.006	2268	18
2023-06-27 11:12:10	205949.006	2268	18
2023-06-27 11:12:26	205965.006	2268	18
2023-06-27 11:13:38	206037.006	2268	18
2023-06-27 11:15:06	206125.006	2268	18
2023-06-27 11:15:17	206136.006	2268	18
2023-06-27 11:15:23	206142.006	2268	18
2023-06-27 11:16:56	206235.006	2268	18
2023-06-27 11:17:11	206250.006	2268	18
2023-06-27 11:17:23	206262.006	2268	18
2023-06-27 11:17:33	206272.006	2268	18
2023-06-27 11:17:47	206286.006	2268	18
2023-06-27 11:18:08	206307.006	2268	18
2023-06-27 11:18:09	206308.006	2268	18
