2023-06-28 16:55:05	145505.00
2023-06-28 16:55:06	145506.00
2023-06-28 16:55:12	145512.00
2023-06-28 16:55:19	145519.00
2023-06-28 16:55:29	145529.00
2023-06-28 16:55:30	145530.00
2023-06-28 16:55:32	145532.00
2023-06-28 16:55:37	145537.00
2023-06-28 16:55:42	145542.00
2023-06-28 16:55:43	145543.00
2023-06-28 16:55:44	145544.00
2023-06-28 16:55:48	145548.00
2023-06-28 16:56:15	145615.00
2023-06-28 16:56:34	145634.00
2023-06-28 16:56:42	145642.00
2023-06-28 16:56:43	145643.00
2023-06-28 16:56:58	145658.00
2023-06-28 16:56:59	145659.00
2023-06-28 16:57:25	145725.00
2023-06-28 16:57:29	145729.00
2023-06-28 16:57:41	145741.00
2023-06-28 16:58:05	145805.00
2023-06-28 16:58:15	145815.00
2023-06-28 16:58:16	145816.00
2023-06-28 16:58:19	145819.00
2023-06-28 16:58:31	145831.00
2023-06-28 16:58:34	145834.00
2023-06-28 16:58:36	145836.00
2023-06-28 16:58:59	145859.00
2023-06-28 16:59:08	145908.00
2023-06-28 16:59:09	145909.00
2023-06-28 16:59:21	145921.00
2023-06-28 16:59:22	145922.00
2023-06-28 16:59:30	145930.00
2023-06-28 16:59:54	145954.00
2023-06-28 16:59:57	145957.00
2023-06-28 16:59:59	145959.00
2023-06-28 17:00:01	150001.00
2023-06-28 17:00:13	150013.00
2023-06-28 17:00:17	150017.00
2023-06-28 17:00:43	150043.00
2023-06-28 17:00:44	150044.00
2023-06-28 17:00:48	150048.00
2023-06-28 17:01:00	150100.00
2023-06-28 17:01:27	150127.00
2023-06-28 17:01:28	150128.00
2023-06-28 17:01:30	150130.00
2023-06-28 17:01:56	150156.00
2023-06-28 17:02:05	150205.00
2023-06-28 17:02:06	150206.00
2023-06-28 17:02:10	150210.00
2023-06-28 17:02:15	150215.00
2023-06-28 17:02:19	150219.00
2023-06-28 17:02:34	150234.00
2023-06-28 17:02:38	150238.00
2023-06-28 17:02:47	150247.00
2023-06-28 17:02:50	150250.00
2023-06-28 17:02:54	150254.00
2023-06-28 17:02:57	150257.00
2023-06-28 17:03:00	150300.00
2023-06-28 17:03:01	150301.00
2023-06-28 17:03:04	150304.00
2023-06-28 17:03:05	150305.00
2023-06-28 17:03:10	150310.00
2023-06-28 17:03:12	150312.00
2023-06-28 17:03:14	150314.00
2023-06-28 17:03:23	150323.00
2023-06-28 17:03:39	150339.00
2023-06-28 17:03:44	150344.00
2023-06-28 17:03:48	150348.00
2023-06-28 17:03:51	150351.00
2023-06-28 17:03:53	150353.00
2023-06-28 17:04:00	150400.00
2023-06-28 17:04:04	150404.00
2023-06-28 17:04:05	150405.00
2023-06-28 17:04:11	150411.00
2023-06-28 17:04:13	150413.00
2023-06-28 17:04:17	150417.00
2023-06-28 17:04:23	150423.00
2023-06-28 17:04:34	150434.00
2023-06-28 17:04:38	150438.00
2023-06-28 17:04:50	150450.00
2023-06-28 17:04:58	150458.00
2023-06-28 17:05:05	150505.00
2023-06-28 17:05:17	150517.00
2023-06-28 17:05:23	150523.00
2023-06-28 17:05:25	150525.00
2023-06-28 17:05:30	150530.00
2023-06-28 17:05:31	150531.00
2023-06-28 17:05:42	150542.00
2023-06-28 17:05:45	150545.00
2023-06-28 17:05:50	150550.00
2023-06-28 17:05:52	150552.00
2023-06-28 17:06:02	150602.00
