2023-06-28 12:19:17	101917.00
2023-06-28 12:19:18	101918.00
2023-06-28 12:19:29	101929.00
2023-06-28 12:19:34	101934.00
2023-06-28 12:19:36	101936.00
2023-06-28 12:19:38	101938.00
2023-06-28 12:19:39	101939.00
2023-06-28 12:19:41	101941.00
2023-06-28 12:19:44	101944.00
2023-06-28 12:20:00	102000.00
2023-06-28 12:20:12	102012.00
2023-06-28 12:20:17	102017.00
2023-06-28 12:20:19	102019.00
2023-06-28 12:20:23	102023.00
2023-06-28 12:20:34	102034.00
2023-06-28 12:20:36	102036.00
2023-06-28 12:20:50	102050.00
2023-06-28 12:20:53	102053.00
2023-06-28 12:20:57	102057.00
2023-06-28 12:21:07	102107.00
2023-06-28 12:21:10	102110.00
2023-06-28 12:21:12	102112.00
2023-06-28 12:21:13	102113.00
2023-06-28 12:21:21	102121.00
2023-06-28 12:21:25	102125.00
2023-06-28 12:21:48	102148.00
2023-06-28 12:21:49	102149.00
2023-06-28 12:21:56	102156.00
2023-06-28 12:22:08	102208.00
2023-06-28 12:22:14	102214.00
2023-06-28 12:22:21	102221.00
2023-06-28 12:22:32	102232.00
2023-06-28 12:22:34	102234.00
2023-06-28 12:22:36	102236.00
2023-06-28 12:22:43	102243.00
2023-06-28 12:23:00	102300.00
2023-06-28 12:23:02	102302.00
2023-06-28 12:23:07	102307.00
2023-06-28 12:23:15	102315.00
2023-06-28 12:23:22	102322.00
2023-06-28 12:23:23	102323.00
2023-06-28 12:23:27	102327.00
2023-06-28 12:23:37	102337.00
2023-06-28 12:23:41	102341.00
2023-06-28 12:23:47	102347.00
2023-06-28 12:23:57	102357.00
2023-06-28 12:24:03	102403.00
2023-06-28 12:24:12	102412.00
2023-06-28 12:24:21	102421.00
2023-06-28 12:24:35	102435.00
2023-06-28 12:24:36	102436.00
2023-06-28 12:24:37	102437.00
2023-06-28 12:24:40	102440.00
2023-06-28 12:24:45	102445.00
2023-06-28 12:24:54	102454.00
2023-06-28 12:25:00	102500.00
2023-06-28 12:25:02	102502.00
2023-06-28 12:25:06	102506.00
2023-06-28 12:25:23	102523.00
2023-06-28 12:25:24	102524.00
2023-06-28 12:25:25	102525.00
2023-06-28 12:25:43	102543.00
2023-06-28 12:26:03	102603.00
2023-06-28 12:26:05	102605.00
2023-06-28 12:26:09	102609.00
2023-06-28 12:26:29	102629.00
2023-06-28 12:26:30	102630.00
2023-06-28 12:26:31	102631.00
2023-06-28 12:26:39	102639.00
2023-06-28 12:26:40	102640.00
2023-06-28 12:26:46	102646.00
2023-06-28 12:26:50	102650.00
2023-06-28 12:26:58	102658.00
2023-06-28 12:27:09	102709.00
2023-06-28 12:27:21	102721.00
2023-06-28 12:27:38	102738.00
2023-06-28 12:27:49	102749.00
2023-06-28 12:27:55	102755.00
2023-06-28 12:28:01	102801.00
2023-06-28 12:28:09	102809.00
2023-06-28 12:28:10	102810.00
2023-06-28 12:28:12	102812.00
2023-06-28 12:28:15	102815.00
2023-06-28 12:28:19	102819.00
2023-06-28 12:28:22	102822.00
2023-06-28 12:28:28	102828.00
2023-06-28 12:28:37	102837.00
2023-06-28 12:28:52	102852.00
2023-06-28 12:28:54	102854.00
2023-06-28 12:29:00	102900.00
2023-06-28 12:29:13	102913.00
2023-06-28 12:29:14	102914.00
2023-06-28 12:29:29	102929.00
2023-06-28 12:29:30	102930.00
2023-06-28 12:29:52	102952.00
2023-06-28 12:30:17	103017.00
2023-06-28 12:30:19	103019.00
2023-06-28 12:30:21	103021.00
2023-06-28 12:30:48	103048.00
2023-06-28 12:30:56	103056.00
2023-06-28 12:31:05	103105.00
2023-06-28 12:31:10	103110.00
2023-06-28 12:31:23	103123.00
2023-06-28 12:31:26	103126.00
2023-06-28 12:31:29	103129.00
2023-06-28 12:31:33	103133.00
2023-06-28 12:31:40	103140.00
2023-06-28 12:31:43	103143.00
2023-06-28 12:31:56	103156.00
2023-06-28 12:31:59	103159.00
2023-06-28 12:32:16	103216.00
2023-06-28 12:32:19	103219.00
2023-06-28 12:32:22	103222.00
2023-06-28 12:32:36	103236.00
2023-06-28 12:32:39	103239.00
2023-06-28 12:32:53	103253.00
2023-06-28 12:32:55	103255.00
2023-06-28 12:33:12	103312.00
2023-06-28 12:33:13	103313.00
2023-06-28 12:33:35	103335.00
2023-06-28 12:33:54	103354.00
2023-06-28 12:34:02	103402.00
2023-06-28 12:34:07	103407.00
2023-06-28 12:34:32	103432.00
2023-06-28 12:34:39	103439.00
2023-06-28 12:34:44	103444.00
2023-06-28 12:34:54	103454.00
