2023-06-27 16:28:29	224927.989	2268	18
2023-06-27 16:28:58	224956.989	2268	18
2023-06-27 16:29:25	224983.989	2268	18
2023-06-27 16:29:38	224996.989	2268	18
2023-06-27 16:30:48	225066.989	2268	18
2023-06-27 16:30:50	225068.989	2268	18
2023-06-27 16:32:49	225187.989	2268	18
2023-06-27 16:33:44	225242.989	2268	18
2023-06-27 16:35:13	225331.989	2268	18
2023-06-27 16:36:41	225419.989	2268	18
2023-06-27 16:41:19	225697.988	2268	18
2023-06-27 16:45:48	225966.988	2268	18
2023-06-27 16:46:14	225992.988	2268	18
2023-06-27 16:46:20	225998.988	2268	18
2023-06-27 16:46:29	226007.988	2268	18
2023-06-27 16:49:47	226205.988	2268	18
2023-06-27 16:49:49	226207.988	2268	18
2023-06-27 16:50:08	226226.988	2268	18
2023-06-27 16:52:35	226373.988	2268	18
2023-06-27 16:56:50	226628.988	2268	18
2023-06-27 17:00:20	226838.988	2268	18
2023-06-27 17:03:49	227047.988	2268	18
2023-06-27 17:09:44	227402.988	2268	18
2023-06-27 17:11:25	227503.988	2268	18
2023-06-27 17:11:42	227520.988	2268	18
2023-06-27 17:11:54	227532.988	2268	18
2023-06-27 17:12:55	227593.988	2268	18
2023-06-27 17:12:56	227594.988	2268	18
2023-06-27 17:13:00	227598.988	2268	18
2023-06-27 17:13:24	227622.988	2268	18
2023-06-27 17:13:37	227635.988	2268	18
2023-06-27 17:13:52	227650.988	2268	18
2023-06-27 17:13:54	227652.988	2268	18
2023-06-27 17:14:18	227676.988	2268	18
2023-06-27 17:14:40	227698.988	2268	18
2023-06-27 17:14:44	227702.988	2268	18
2023-06-27 17:15:06	227724.988	2268	18
2023-06-27 17:15:22	227740.988	2268	18
2023-06-27 17:15:23	227741.988	2268	18
2023-06-27 17:15:36	227754.988	2268	18
2023-06-27 17:15:57	227775.988	2268	18
2023-06-27 17:16:30	227808.988	2268	18
2023-06-27 17:20:01	228019.988	2268	18
2023-06-27 17:20:31	228049.988	2268	18
2023-06-27 17:24:02	228260.988	2268	18
2023-06-27 17:25:17	228335.988	2268	18
2023-06-27 17:25:41	228359.988	2268	18
2023-06-27 17:25:48	228366.988	2268	18
2023-06-27 17:26:08	228386.988	2268	18
2023-06-27 17:26:29	228407.988	2268	18
2023-06-27 17:26:40	228418.988	2268	18
2023-06-27 17:26:41	228419.988	2268	18
